Gene	p_value	odds_ratio	n_strong_present	n_weak_present	p_adj	Direction	Category	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
yfcG_5	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P77526.1|	P77526	RecName: Full=Disulfide-bond oxidoreductase YfcG; AltName: Full=GSH-dependent disulfide-bond oxidoreductase YfcG; AltName: Full=GST N1-1; AltName: Full=GST-like protein YfcG; AltName: Full=Organic hydroperoxidase [Escherichia coli K-12]	47.573	206	3.36e-44	150	GO:0042803	F:protein homodimerization activity	IDA:EcoCyc
yfcG_5	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P77526.1|	P77526	RecName: Full=Disulfide-bond oxidoreductase YfcG; AltName: Full=GSH-dependent disulfide-bond oxidoreductase YfcG; AltName: Full=GST N1-1; AltName: Full=GST-like protein YfcG; AltName: Full=Organic hydroperoxidase [Escherichia coli K-12]	47.573	206	3.36e-44	150	GO:0006979	P:response to oxidative stress	IMP:EcoCyc
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0005737	C:cytoplasm	IEA:UniProtKB-SubCell
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0047804	F:cysteine-S-conjugate beta-lyase activity	IEA:UniProtKB-EC
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0030170	F:pyridoxal phosphate binding	IEA:InterPro
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0019450	P:L-cysteine catabolic process to pyruvate	IEA:TreeGrafter
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0009086	P:methionine biosynthetic process	IEA:UniProtKB-KW
metZ_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q07703.3|	Q07703	RecName: Full=Cystathionine beta-lyase; Short=CBL; AltName: Full=Beta-cystathionase; AltName: Full=Cysteine lyase; AltName: Full=Cysteine-S-conjugate beta-lyase; AltName: Full=Osteotoxin [Bordetella avium]	46.341	369	5.939999999999999e-101	323	GO:0019346	P:transsulfuration	IEA:InterPro
glnM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P55660.1|	P55660	RecName: Full=Probable amino-acid ABC transporter permease protein y4tF [Sinorhizobium fredii NGR234]	33.529	170	1.44e-17	82	GO:0043190	C:ATP-binding cassette (ABC) transporter complex	IEA:InterPro
glnM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P55660.1|	P55660	RecName: Full=Probable amino-acid ABC transporter permease protein y4tF [Sinorhizobium fredii NGR234]	33.529	170	1.44e-17	82	GO:0022857	F:transmembrane transporter activity	IEA:InterPro
glnM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P55660.1|	P55660	RecName: Full=Probable amino-acid ABC transporter permease protein y4tF [Sinorhizobium fredii NGR234]	33.529	170	1.44e-17	82	GO:0006865	P:amino acid transport	IEA:UniProtKB-KW
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0005886	C:plasma membrane	IBA:GO_Central
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0071111	F:cyclic-guanylate-specific phosphodiesterase activity	IBA:GO_Central
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0009883	F:red or far-red light photoreceptor activity	TAS:UniProtKB
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0009584	P:detection of visible light	IEA:InterPro
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0009585	P:red, far-red light phototransduction	TAS:UniProtKB
group_287	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q55434.1|	Q55434	RecName: Full=Phytochrome-like protein cph2; AltName: Full=Bacteriophytochrome cph2 [Synechocystis sp. PCC 6803 substr. Kazusa]	43.103	174	1.93e-35	144	GO:0006355	P:regulation of DNA-templated transcription	IEA:InterPro
group_3335	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3288	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3256	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P24200.2|	P24200	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMcrA; Short=EcoKMcrA; AltName: Full=5-methylcytosine-specific restriction enzyme A [Escherichia coli K-12]	46.565	131	2.3000000000000002e-33	124	GO:0004519	F:endonuclease activity	IEA:UniProtKB-KW
group_3256	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P24200.2|	P24200	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMcrA; Short=EcoKMcrA; AltName: Full=5-methylcytosine-specific restriction enzyme A [Escherichia coli K-12]	46.565	131	2.3000000000000002e-33	124	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
group_3256	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P24200.2|	P24200	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMcrA; Short=EcoKMcrA; AltName: Full=5-methylcytosine-specific restriction enzyme A [Escherichia coli K-12]	46.565	131	2.3000000000000002e-33	124	GO:0008327	F:methyl-CpG binding	IDA:EcoliWiki
group_3256	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P24200.2|	P24200	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMcrA; Short=EcoKMcrA; AltName: Full=5-methylcytosine-specific restriction enzyme A [Escherichia coli K-12]	46.565	131	2.3000000000000002e-33	124	GO:0008270	F:zinc ion binding	IEA:InterPro
group_3256	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P24200.2|	P24200	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMcrA; Short=EcoKMcrA; AltName: Full=5-methylcytosine-specific restriction enzyme A [Escherichia coli K-12]	46.565	131	2.3000000000000002e-33	124	GO:0009307	P:DNA restriction-modification system	IEA:UniProtKB-KW
iaaM_1~~~iaaM_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3208	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q48806.1|	Q48806	RecName: Full=Protein DlpA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	37.143	210	5.52e-39	144	GO:0004449	F:isocitrate dehydrogenase (NAD+) activity	IEA:TreeGrafter
group_3208	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q48806.1|	Q48806	RecName: Full=Protein DlpA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	37.143	210	5.52e-39	144	GO:0000287	F:magnesium ion binding	IEA:InterPro
group_3208	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q48806.1|	Q48806	RecName: Full=Protein DlpA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	37.143	210	5.52e-39	144	GO:0051287	F:NAD binding	IEA:InterPro
group_3208	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q48806.1|	Q48806	RecName: Full=Protein DlpA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	37.143	210	5.52e-39	144	GO:0006102	P:isocitrate metabolic process	IEA:TreeGrafter
group_3208	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q48806.1|	Q48806	RecName: Full=Protein DlpA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	37.143	210	5.52e-39	144	GO:0006099	P:tricarboxylic acid cycle	IEA:TreeGrafter
group_3131	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3112	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3102	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3024	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2946	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2740	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1968	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1822	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1793	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gltF_7	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1170	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nimR_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q8FQS2.2|	Q8FQS2	RecName: Full=HTH-type transcriptional regulator RipA; AltName: Full=Repressor of iron proteins A; Short=RIPA [Corynebacterium efficiens YS-314]	33.333	102	2.96e-8	57	GO:0003700	F:DNA-binding transcription factor activity	IEA:InterPro
nimR_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q8FQS2.2|	Q8FQS2	RecName: Full=HTH-type transcriptional regulator RipA; AltName: Full=Repressor of iron proteins A; Short=RIPA [Corynebacterium efficiens YS-314]	33.333	102	2.96e-8	57	GO:0043565	F:sequence-specific DNA binding	IEA:InterPro
nimR_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q8FQS2.2|	Q8FQS2	RecName: Full=HTH-type transcriptional regulator RipA; AltName: Full=Repressor of iron proteins A; Short=RIPA [Corynebacterium efficiens YS-314]	33.333	102	2.96e-8	57	GO:0006355	P:regulation of DNA-templated transcription	ISS:UniProtKB
group_654	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1QWN6.1|	Q1QWN6	RecName: Full=(S)-sulfolactate dehydrogenase; AltName: Full=(2S)-3-sulfolactate dehydrogenase; AltName: Full=(S)-sulfolactate oxidoreductase [Chromohalobacter israelensis DSM 3043]	40.417	240	3.0399999999999997e-34	131	GO:0047545	F:(S)-2-hydroxyglutarate dehydrogenase activity	IEA:UniProtKB-ARBA
group_654	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1QWN6.1|	Q1QWN6	RecName: Full=(S)-sulfolactate dehydrogenase; AltName: Full=(2S)-3-sulfolactate dehydrogenase; AltName: Full=(S)-sulfolactate oxidoreductase [Chromohalobacter israelensis DSM 3043]	40.417	240	3.0399999999999997e-34	131	GO:0051287	F:NAD binding	IEA:InterPro
group_654	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1QWN6.1|	Q1QWN6	RecName: Full=(S)-sulfolactate dehydrogenase; AltName: Full=(2S)-3-sulfolactate dehydrogenase; AltName: Full=(S)-sulfolactate oxidoreductase [Chromohalobacter israelensis DSM 3043]	40.417	240	3.0399999999999997e-34	131	GO:0004617	F:phosphoglycerate dehydrogenase activity	IEA:UniProtKB-ARBA
group_654	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1QWN6.1|	Q1QWN6	RecName: Full=(S)-sulfolactate dehydrogenase; AltName: Full=(2S)-3-sulfolactate dehydrogenase; AltName: Full=(S)-sulfolactate oxidoreductase [Chromohalobacter israelensis DSM 3043]	40.417	240	3.0399999999999997e-34	131	GO:0102155	F:S-sulfolactate dehydrogenase activity	IEA:UniProtKB-EC
group_654	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1QWN6.1|	Q1QWN6	RecName: Full=(S)-sulfolactate dehydrogenase; AltName: Full=(2S)-3-sulfolactate dehydrogenase; AltName: Full=(S)-sulfolactate oxidoreductase [Chromohalobacter israelensis DSM 3043]	40.417	240	3.0399999999999997e-34	131	GO:0006564	P:L-serine biosynthetic process	IEA:UniProtKB-ARBA
mdtL	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1RI77.1|	Q1RI77	RecName: Full=Uncharacterized transporter RBE_0856 [Rickettsia bellii RML369-C]	30.942	223	1.14e-20	95.9	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
mdtL	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1RI77.1|	Q1RI77	RecName: Full=Uncharacterized transporter RBE_0856 [Rickettsia bellii RML369-C]	30.942	223	1.14e-20	95.9	GO:0042910	F:xenobiotic transmembrane transporter activity	IEA:InterPro
mdtL	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q1RI77.1|	Q1RI77	RecName: Full=Uncharacterized transporter RBE_0856 [Rickettsia bellii RML369-C]	30.942	223	1.14e-20	95.9	GO:1990961	P:xenobiotic detoxification by transmembrane export across the plasma membrane	IEA:InterPro
group_459	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_233	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HUB1.1|	Q9HUB1	RecName: Full=Methyl-accepting chemotaxis protein McpK; AltName: Full=Methyl-accepting chemotaxis protein K [Pseudomonas aeruginosa PAO1]	44.928	345	9.539999999999999e-41	159	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_233	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HUB1.1|	Q9HUB1	RecName: Full=Methyl-accepting chemotaxis protein McpK; AltName: Full=Methyl-accepting chemotaxis protein K [Pseudomonas aeruginosa PAO1]	44.928	345	9.539999999999999e-41	159	GO:0004888	F:transmembrane signaling receptor activity	IEA:InterPro
group_233	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HUB1.1|	Q9HUB1	RecName: Full=Methyl-accepting chemotaxis protein McpK; AltName: Full=Methyl-accepting chemotaxis protein K [Pseudomonas aeruginosa PAO1]	44.928	345	9.539999999999999e-41	159	GO:0006935	P:chemotaxis	IBA:GO_Central
group_233	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9HUB1.1|	Q9HUB1	RecName: Full=Methyl-accepting chemotaxis protein McpK; AltName: Full=Methyl-accepting chemotaxis protein K [Pseudomonas aeruginosa PAO1]	44.928	345	9.539999999999999e-41	159	GO:0007165	P:signal transduction	IEA:UniProtKB-KW
group_3752	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O34638.1|	O34638	RecName: Full=Sensor histidine kinase YkoH [Bacillus subtilis subsp. subtilis str. 168]	41.667	60	5.92e-6	45.8	GO:0005886	C:plasma membrane	IBA:GO_Central
group_3752	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O34638.1|	O34638	RecName: Full=Sensor histidine kinase YkoH [Bacillus subtilis subsp. subtilis str. 168]	41.667	60	5.92e-6	45.8	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_3752	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O34638.1|	O34638	RecName: Full=Sensor histidine kinase YkoH [Bacillus subtilis subsp. subtilis str. 168]	41.667	60	5.92e-6	45.8	GO:0000155	F:phosphorelay sensor kinase activity	IEA:InterPro
group_3752	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|O34638.1|	O34638	RecName: Full=Sensor histidine kinase YkoH [Bacillus subtilis subsp. subtilis str. 168]	41.667	60	5.92e-6	45.8	GO:0000160	P:phosphorelay signal transduction system	IBA:GO_Central
mcpQ_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q88D09.1|	Q88D09	RecName: Full=Methyl-accepting chemotaxis protein McpQ [Pseudomonas putida KT2440]	49.61	641	9.33e-113	354	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
mcpQ_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q88D09.1|	Q88D09	RecName: Full=Methyl-accepting chemotaxis protein McpQ [Pseudomonas putida KT2440]	49.61	641	9.33e-113	354	GO:0006935	P:chemotaxis	IEA:UniProtKB-KW
mcpQ_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q88D09.1|	Q88D09	RecName: Full=Methyl-accepting chemotaxis protein McpQ [Pseudomonas putida KT2440]	49.61	641	9.33e-113	354	GO:0007165	P:signal transduction	IEA:UniProtKB-KW
group_3384	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3382	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26701.1|	P26701	RecName: Full=Baseplate protein I; AltName: Full=Gene I protein; Short=GpI [Bacteriophage P2]	32.692	104	5.49e-10	59.7	GO:0098025	C:virus tail, baseplate	IEA:UniProtKB-KW
group_3382	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26701.1|	P26701	RecName: Full=Baseplate protein I; AltName: Full=Gene I protein; Short=GpI [Bacteriophage P2]	32.692	104	5.49e-10	59.7	GO:0098003	P:viral tail assembly	IEA:UniProtKB-KW
group_3017	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2191	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hcp1_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I747.1|	Q9I747	RecName: Full=Protein hcp1 [Pseudomonas aeruginosa PAO1]	68.519	162	4.42e-66	201	GO:0005576	C:extracellular region	IEA:UniProtKB-SubCell
hcp1_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I747.1|	Q9I747	RecName: Full=Protein hcp1 [Pseudomonas aeruginosa PAO1]	68.519	162	4.42e-66	201	GO:0042802	F:identical protein binding	IPI:IntAct
group_1515	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1042	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_855	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_550	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_508	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
