qseqid	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
accA1_2	sp|Q54KE6.1|	Q54KE6	RecName: Full=Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial; Short=MCCase subunit alpha; AltName: Full=3-methylcrotonyl-CoA carboxylase 1; AltName: Full=3-methylcrotonyl-CoA carboxylase biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha; Flags: Precursor [Dictyostelium discoideum]	46.2	671	0	550	GO:0006552	P:L-leucine catabolic process	IEA:UniProtKB-UniPathway
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:1905202	C:methylcrotonoyl-CoA carboxylase complex	IBA:GO_Central
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:0005759	C:mitochondrial matrix	IEA:UniProtKB-SubCell
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:0005739	C:mitochondrion	IBA:GO_Central
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:0004485	F:methylcrotonoyl-CoA carboxylase activity	IEA:UniProtKB-EC
accA_1	sp|Q8T2J9.2|	Q8T2J9	RecName: Full=Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial; Short=MCCase subunit beta; AltName: Full=3-methylcrotonyl-CoA carboxylase 2; AltName: Full=3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit; AltName: Full=3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta; Flags: Precursor [Dictyostelium discoideum]	43.068	541	6.759999999999998e-145	432	GO:0006552	P:L-leucine catabolic process	IBA:GO_Central
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:0009317	C:acetyl-CoA carboxylase complex	IEA:InterPro
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:0003989	F:acetyl-CoA carboxylase activity	IEA:InterPro
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:0016743	F:carboxyl- or carbamoyltransferase activity	IEA:UniProtKB-UniRule
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:0006633	P:fatty acid biosynthetic process	IEA:UniProtKB-KW
accA_2	sp|C3K6H2.1|	C3K6H2	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha [Pseudomonas [fluorescens] SBW25]	98.73	315	0	600	GO:2001295	P:malonyl-CoA biosynthetic process	IEA:UniProtKB-UniRule
accB	sp|P37799.1|	P37799	RecName: Full=Biotin carboxyl carrier protein of acetyl-CoA carboxylase; Short=BCCP [Pseudomonas aeruginosa PAO1]	73.718	156	4.29e-62	191	GO:0009317	C:acetyl-CoA carboxylase complex	IEA:InterPro
accB	sp|P37799.1|	P37799	RecName: Full=Biotin carboxyl carrier protein of acetyl-CoA carboxylase; Short=BCCP [Pseudomonas aeruginosa PAO1]	73.718	156	4.29e-62	191	GO:0003989	F:acetyl-CoA carboxylase activity	IBA:GO_Central
accB	sp|P37799.1|	P37799	RecName: Full=Biotin carboxyl carrier protein of acetyl-CoA carboxylase; Short=BCCP [Pseudomonas aeruginosa PAO1]	73.718	156	4.29e-62	191	GO:0006633	P:fatty acid biosynthetic process	IBA:GO_Central
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:0003989	F:acetyl-CoA carboxylase activity	IBA:GO_Central
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:0004075	F:biotin carboxylase activity	IEA:UniProtKB-EC
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:0006633	P:fatty acid biosynthetic process	IBA:GO_Central
accC	sp|P37798.1|	P37798	RecName: Full=Biotin carboxylase; AltName: Full=Acetyl-coenzyme A carboxylase biotin carboxylase subunit A [Pseudomonas aeruginosa PAO1]	83.07	443	0	753	GO:2001295	P:malonyl-CoA biosynthetic process	IEA:UniProtKB-UniPathway
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0009329	C:acetate CoA-transferase complex	IEA:TreeGrafter
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0003989	F:acetyl-CoA carboxylase activity	IEA:InterPro
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0016743	F:carboxyl- or carbamoyltransferase activity	IEA:UniProtKB-UniRule
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0008270	F:zinc ion binding	IEA:UniProtKB-UniRule
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:0006633	P:fatty acid biosynthetic process	IEA:UniProtKB-KW
accD	sp|Q4KEZ8.1|	Q4KEZ8	RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Short=ACCase subunit beta; Short=Acetyl-CoA carboxylase carboxyltransferase subunit beta [Pseudomonas protegens Pf-5]	94.118	306	0	569	GO:2001295	P:malonyl-CoA biosynthetic process	IEA:UniProtKB-UniRule
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0005737	C:cytoplasm	IBA:GO_Central
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0008470	F:3-methylbutanoyl-CoA dehydrogenase activity	IEA:UniProtKB-EC
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0003995	F:acyl-CoA dehydrogenase activity	IBA:GO_Central
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0050660	F:flavin adenine dinucleotide binding	IBA:GO_Central
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0033539	P:fatty acid beta-oxidation using acyl-CoA dehydrogenase	IBA:GO_Central
acdA_1	sp|P34275.2|	P34275	RecName: Full=Probable acyl-CoA dehydrogenase 6; AltName: Full=Probable isovaleryl-CoA dehydrogenase; Short=IVD [Caenorhabditis elegans]	51.064	376	2.4199999999999997e-136	398	GO:0006552	P:L-leucine catabolic process	IEA:UniProtKB-UniPathway
acdA_2	sp|P45867.1|	P45867	RecName: Full=Acyl-CoA dehydrogenase [Bacillus subtilis subsp. subtilis str. 168]	43.896	385	7.2299999999999996e-90	278	GO:0003995	F:acyl-CoA dehydrogenase activity	IBA:GO_Central
acdA_2	sp|P45867.1|	P45867	RecName: Full=Acyl-CoA dehydrogenase [Bacillus subtilis subsp. subtilis str. 168]	43.896	385	7.2299999999999996e-90	278	GO:0050660	F:flavin adenine dinucleotide binding	IEA:InterPro
acdA_2	sp|P45867.1|	P45867	RecName: Full=Acyl-CoA dehydrogenase [Bacillus subtilis subsp. subtilis str. 168]	43.896	385	7.2299999999999996e-90	278	GO:0006635	P:fatty acid beta-oxidation	IEA:UniProtKB-UniPathway
aceA	sp|P51066.2|	P51066	RecName: Full=Isocitrate lyase; Short=ICL; AltName: Full=Isocitrase; AltName: Full=Isocitratase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	72.665	439	0	667	GO:0004451	F:isocitrate lyase activity	IBA:GO_Central
aceA	sp|P51066.2|	P51066	RecName: Full=Isocitrate lyase; Short=ICL; AltName: Full=Isocitrase; AltName: Full=Isocitratase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	72.665	439	0	667	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
aceA	sp|P51066.2|	P51066	RecName: Full=Isocitrate lyase; Short=ICL; AltName: Full=Isocitrase; AltName: Full=Isocitratase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	72.665	439	0	667	GO:0006097	P:glyoxylate cycle	IEA:UniProtKB-UniPathway
aceA	sp|P51066.2|	P51066	RecName: Full=Isocitrate lyase; Short=ICL; AltName: Full=Isocitrase; AltName: Full=Isocitratase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	72.665	439	0	667	GO:0006099	P:tricarboxylic acid cycle	IEA:UniProtKB-KW
aceE_1	sp|Q59637.2|	Q59637	RecName: Full=Pyruvate dehydrogenase E1 component; Short=PDH E1 component [Pseudomonas aeruginosa PAO1]	87.188	882	0	1635	GO:0004739	F:pyruvate dehydrogenase (acetyl-transferring) activity	IEA:UniProtKB-EC
aceE_2	sp|Q59637.2|	Q59637	RecName: Full=Pyruvate dehydrogenase E1 component; Short=PDH E1 component [Pseudomonas aeruginosa PAO1]	55.468	887	0	936	GO:0004739	F:pyruvate dehydrogenase (acetyl-transferring) activity	IEA:UniProtKB-EC
aceF	sp|Q59638.2|	Q59638	RecName: Full=Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=E2 [Pseudomonas aeruginosa PAO1]	74.317	549	0	606	GO:0045254	C:pyruvate dehydrogenase complex	IBA:GO_Central
aceF	sp|Q59638.2|	Q59638	RecName: Full=Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=E2 [Pseudomonas aeruginosa PAO1]	74.317	549	0	606	GO:0004742	F:dihydrolipoyllysine-residue acetyltransferase activity	IBA:GO_Central
aceF	sp|Q59638.2|	Q59638	RecName: Full=Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex; AltName: Full=E2 [Pseudomonas aeruginosa PAO1]	74.317	549	0	606	GO:0006086	P:pyruvate decarboxylation to acetyl-CoA	IBA:GO_Central
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0005737	C:cytoplasm	IEA:UniProtKB-SubCell
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0008772	F:[isocitrate dehydrogenase (NADP+)] kinase activity	IEA:UniProtKB-UniRule
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0016208	F:AMP binding	IEA:TreeGrafter
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0005524	F:ATP binding	IEA:UniProtKB-UniRule
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0004721	F:phosphoprotein phosphatase activity	IEA:UniProtKB-KW
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0004674	F:protein serine/threonine kinase activity	IEA:UniProtKB-KW
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0006006	P:glucose metabolic process	IEA:InterPro
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0006097	P:glyoxylate cycle	IEA:UniProtKB-UniRule
aceK	sp|Q3KGE4.1|	Q3KGE4	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P [Pseudomonas fluorescens Pf0-1]	88.652	564	0	988	GO:0006099	P:tricarboxylic acid cycle	IEA:UniProtKB-UniRule
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0005829	C:cytosol	IEA:TreeGrafter
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0008776	F:acetate kinase activity	IEA:UniProtKB-UniRule
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0000287	F:magnesium ion binding	IEA:UniProtKB-UniRule
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0006083	P:acetate metabolic process	IEA:TreeGrafter
ackA	sp|B3QA57.1|	B3QA57	RecName: Full=Acetate kinase; AltName: Full=Acetokinase [Rhodopseudomonas palustris TIE-1]	48.515	404	2.62e-111	335	GO:0006085	P:acetyl-CoA biosynthetic process	IEA:UniProtKB-UniRule
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0005737	C:cytoplasm	ISS:PseudoCAP
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0005829	C:cytosol	IBA:GO_Central
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0047456	F:2-methylisocitrate dehydratase activity	ISS:UniProtKB
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0051539	F:4 iron, 4 sulfur cluster binding	ISS:UniProtKB
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0003994	F:aconitate hydratase activity	ISS:UniProtKB
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0005506	F:iron ion binding	ISS:PseudoCAP
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0030350	F:iron-responsive element binding	IBA:GO_Central
acnA	sp|Q9I3F5.1|	Q9I3F5	RecName: Full=Aconitate hydratase A; Short=ACN; Short=Aconitase; AltName: Full=(2R,3S)-2-methylisocitrate dehydratase; AltName: Full=(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase; AltName: Full=Iron-responsive protein-like; Short=IRP-like; AltName: Full=Probable 2-methyl-cis-aconitate hydratase; AltName: Full=RNA-binding protein [Pseudomonas aeruginosa PAO1]	83.974	911	0	1515	GO:0003730	F:mRNA 3'-UTR binding	ISS:UniProtKB
